source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread
10.10.1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,23.0,0.08472727272727272,56.81818181818182,170.87878787878788,1875.0,0.41405118108897765,1.0,0.0,0.0,0.696969696969697,1.0,0.4766251005237955,0,0,0,0
10.10.1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,15.0,0.11453333333333333,58.53333333333333,155.73333333333332,1756.0,0.4490783368538161,1.0,0.0,0.0,0.5,1.0,0.47472329813429215,0,0,0,0
220.202.47.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,7.0,0.46817241133022436,0,0,0,0
10.30.1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,22.0,0.09838235294117648,57.94117647058823,153.23529411764707,1970.0,0.4878565935005232,1.0,0.0,0.0,0.6470588235294118,1.0,0.464266742091063,0,0,0,0
10.10.1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,30.0,0.09895652173913043,60.71739130434783,181.93478260869566,2793.0,0.3893671751825731,1.0,0.0,0.0,0.6521739130434783,1.0,0.4627119699129818,0,0,0,0
59.105.250.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,3.3333333333333335,0.4560093810693292,0,0,0,1
10.10.1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,27.0,0.09404444444444444,55.51111111111111,200.62222222222223,2498.0,0.33185082443426367,1.0,0.0,0.0,0.6,1.0,0.4531778521889812,0,0,0,0
178.53.182.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,3.3333333333333335,0.4524376217203332,0,0,0,1
10.10.1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,27.0,0.09848076923076922,55.69230769230769,185.84615384615384,2896.0,0.37155101611405256,1.0,0.0,0.0,0.5192307692307693,1.0,0.45013398122160786,0,0,0,0
10.10.1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,16.0,0.10916216216216215,56.5945945945946,157.0,2094.0,0.418743043984629,1.0,0.0,0.0,0.43243243243243246,1.0,0.4486090446190978,0,0,0,0
10.10.1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,22.0,0.11777142857142857,57.05714285714286,188.42857142857142,1997.0,0.37855841607555135,1.0,0.0,0.0,0.6285714285714286,1.0,0.443005982733535,0,0,0,0
10.10.1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,25.0,0.11792500000000002,60.275,188.7,2411.0,0.37164042495720945,1.0,0.0,0.0,0.625,1.0,0.44166187508969534,0,0,0,0
10.10.1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,23.0,0.11022727272727272,58.86363636363637,171.45454545454547,2590.0,0.43077785027205234,1.0,0.0,0.0,0.5227272727272727,1.0,0.441478807560983,0,0,0,0
10.10.1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,24.0,0.09457446808510639,54.744680851063826,187.72340425531914,2573.0,0.3379993208974807,1.0,0.0,0.0,0.5106382978723404,1.0,0.4407772333933143,0,0,0,0
10.10.1.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,17.0,0.11046666666666667,57.8,182.0,1734.0,0.37317205115323765,1.0,0.0,0.0,0.5666666666666667,1.0,0.43799107040227847,0,0,0,0
10.30.2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,23.0,0.10038888888888889,57.72222222222222,170.30555555555554,2078.0,0.4280084015871315,1.0,0.0,0.0,0.6388888888888888,1.0,0.43336280023770135,0,0,0,0
10.10.1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,25.0,0.10708510638297873,53.48936170212766,183.31914893617022,2514.0,0.3606001252696786,1.0,0.0,0.0,0.5319148936170213,1.0,0.4281233610228361,0,0,0,0
10.10.1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,18.0,0.11087179487179487,53.46153846153846,187.92307692307693,2085.0,0.3316201269675259,1.0,0.0,0.0,0.46153846153846156,1.0,0.42744704400060407,0,0,0,0
10.10.1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,27.0,0.10742222222222221,57.68888888888889,180.24444444444444,2596.0,0.3847073750007174,1.0,0.0,0.0,0.6,1.0,0.42717530979258433,0,0,0,0
8.217.121.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,4.0,0.4264053064669686,0,0,0,1
172.251.56.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,4.0,0.4264053064669686,0,0,0,1
44.74.83.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,4.0,0.4264053064669686,0,0,0,1
10.10.1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,22.0,0.11689189189189189,58.54054054054054,192.13513513513513,2166.0,0.3624092058419659,1.0,0.0,0.0,0.5945945945945946,1.0,0.426391079559418,0,0,0,0
10.10.1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,21.0,0.11810526315789475,58.026315789473685,166.73684210526315,2205.0,0.40564707888806295,1.0,0.0,0.0,0.5526315789473685,1.0,0.42585997526101127,0,0,0,0
10.10.1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,23.0,0.10277777777777779,62.166666666666664,184.61111111111111,2238.0,0.40695941912657757,1.0,0.0,0.0,0.6388888888888888,1.0,0.424346665057422,0,0,0,0
10.10.1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,20.0,0.10521951219512195,58.146341463414636,199.6341463414634,2384.0,0.33160966926866203,1.0,0.0,0.0,0.4878048780487805,1.0,0.42264813675203805,0,0,0,0
10.10.1.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,18.0,0.09348717948717948,54.12820512820513,165.46153846153845,2111.0,0.3875436945395995,1.0,0.0,0.0,0.46153846153846156,1.0,0.4205306459425554,0,0,0,0
10.10.1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,21.0,0.11483333333333334,56.42857142857143,183.57142857142858,2370.0,0.3639202439724997,1.0,0.0,0.0,0.5,1.0,0.4177344497615456,0,0,0,0
10.10.1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,18.0,0.10825641025641027,54.12820512820513,178.84615384615384,2111.0,0.34558189615328105,1.0,0.0,0.0,0.46153846153846156,1.0,0.41561137354126976,0,0,0,0
192.168.1.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,157.0,7.0,0.0,86.0,131.0,366.22600438596487,539798.7061403509,874545.0614035088,123074105.0,0.4299479427966179,134.1315789473684,0.0,0.37719298245614036,0.5745614035087719,0.044585987261146494,0.4152220389050415,0,0,0,0
10.10.1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,23.0,0.09855,52.975,175.575,2119.0,0.3783048744100116,1.0,0.0,0.0,0.575,1.0,0.40703674770605514,0,0,0,0
10.10.1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,23.0,0.10776315789473684,57.21052631578947,188.23684210526315,2174.0,0.3370534397801251,1.0,0.0,0.0,0.6052631578947368,1.0,0.406726928941575,0,0,0,0
10.10.1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,19.0,0.09473684210526316,54.78947368421053,178.21052631578948,2082.0,0.4066288610470489,1.0,0.0,0.0,0.5,1.0,0.40577477635556225,0,0,0,0
10.10.1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,23.0,0.10082926829268293,61.75609756097561,186.34146341463415,2532.0,0.38255520750477773,1.0,0.0,0.0,0.5609756097560976,1.0,0.4032319606069489,0,0,0,0
10.10.1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,22.0,0.10115384615384616,59.12820512820513,190.56410256410257,2306.0,0.41233406080791407,1.0,0.0,0.0,0.5641025641025641,1.0,0.40096284044024877,0,0,0,0
10.10.1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,18.0,0.10437837837837838,57.75675675675676,176.64864864864865,2137.0,0.388991162066201,1.0,0.0,0.0,0.4864864864864865,1.0,0.40035694549427536,0,0,0,0
192.168.1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,169.0,7.0,0.0,88.0,115.0,280.94971825396823,386936.81746031746,564178.0158730159,97508078.0,2.0142238858621644,86.86904761904762,0.0,0.3492063492063492,0.45634920634920634,0.04142011834319527,0.39976377631830706,0,0,1,0
124.13.230.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,4.0,0.39750276563546405,0,0,0,1
10.10.1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,19.0,0.10615,55.75,188.525,2230.0,0.3467962660673959,1.0,0.0,0.0,0.475,1.0,0.3959184648333297,0,0,0,0
10.10.1.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,22.0,0.09928205128205128,54.12820512820513,190.25641025641025,2111.0,0.3659261520587902,1.0,0.0,0.0,0.5641025641025641,1.0,0.3957862629552328,0,0,0,0
23.91.25.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.625,4.0,0.3832658937083193,0,0,0,1
203.169.40.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.625,4.0,0.3832658937083193,0,0,0,1
192.168.1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,140.0,7.0,0.0,79.0,132.0,395.93576694915254,547903.0,822946.3644067796,129305108.0,0.4291780164082139,111.72457627118644,0.0,0.3347457627118644,0.559322033898305,0.05,0.3804776784301451,0,0,0,0
192.168.2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,107.0,7.0,0.0,60.0,92.0,369.28582840236686,563974.7100591715,879712.8461538461,95311726.0,0.8752826388749013,116.15976331360947,0.0,0.35502958579881655,0.5443786982248521,0.06542056074766354,0.38014279990913225,0,0,1,0
3.247.231.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5555555555555556,3.0,0.36950098260847153,0,0,0,1
192.168.1.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,125.0,6.0,0.0,56.0,96.0,398.1770932642487,525112.6424870467,912008.4559585492,101346740.0,0.3691947834365885,115.16062176165804,0.0,0.29015544041450775,0.49740932642487046,0.048,0.36849621688000334,0,0,0,0
192.168.1.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,151.0,6.0,0.0,85.0,137.0,315.09678354978354,402231.77056277054,838256.722943723,92915539.0,0.3978335930383688,107.96103896103897,0.0,0.36796536796536794,0.5930735930735931,0.039735099337748346,0.3647511750271747,0,0,0,0
192.168.1.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,124.0,7.0,0.0,61.0,96.0,168.96287292817678,182989.1049723757,430687.0994475138,33121028.0,0.31842970022883327,58.30939226519337,0.0,0.3370165745856354,0.5303867403314917,0.056451612903225805,0.3567754641061742,0,0,0,0
82.28.141.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,3.0,0.3535058074975904,0,0,0,1
192.168.2.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,141.0,7.0,0.0,84.0,111.0,448.33094029850747,598088.0696517413,1054853.7810945273,120215702.0,0.542742642862333,134.7462686567164,0.0,0.417910447761194,0.5522388059701493,0.04964539007092199,0.35010150610653024,0,0,0,0
59.155.130.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,4.0,0.3493180026090086,0,0,0,1
192.168.2.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,111.0,6.0,0.0,69.0,91.0,381.80068023255814,505006.4186046512,840858.476744186,86861104.0,0.38097088583404803,119.01162790697674,0.0,0.4011627906976744,0.5290697674418605,0.05405405405405406,0.34546674443381864,0,0,0,0
174.64.41.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4444444444444444,3.0,0.34096826692898685,0,0,0,1
192.168.2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,125.0,6.0,0.0,68.0,103.0,340.90356650246304,540669.9458128079,758201.2216748769,109755999.0,0.7004303305408915,126.42364532019704,0.0,0.33497536945812806,0.5073891625615764,0.048,0.33507714238589414,0,0,1,0
192.168.2.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,149.0,6.0,0.0,90.0,112.0,296.45312918660284,431935.5837320574,651644.6172248804,90274537.0,2.094675866889085,113.43062200956938,0.0,0.430622009569378,0.5358851674641149,0.040268456375838924,0.3343896967458906,0,0,1,0
192.168.2.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,118.0,7.0,0.0,83.0,90.0,186.56053645833333,208527.75520833334,537430.0885416666,40037329.0,0.46511047949701695,60.817708333333336,0.0,0.4322916666666667,0.46875,0.059322033898305086,0.33400249356396805,0,0,0,0
7.157.22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.32818204494001735,0,0,0,0
192.168.2.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,115.0,6.0,0.0,63.0,87.0,349.7518214285714,490836.00595238095,840815.3214285715,82460449.0,0.49463102616404686,101.57738095238095,0.0,0.375,0.5178571428571429,0.05217391304347826,0.32453579590962245,0,0,0,0
192.168.1.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,150.0,6.0,0.0,92.0,118.0,212.55183856502242,276689.12556053814,556012.8609865471,61701675.0,0.33360458478303384,72.46188340807174,0.0,0.4125560538116592,0.5291479820627802,0.04,0.32338115567774184,0,0,0,0
192.168.2.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,117.0,6.0,0.0,68.0,98.0,382.4006726190476,442356.6904761905,847943.2261904762,74315924.0,0.39527809594621577,93.98809523809524,0.0,0.40476190476190477,0.5833333333333334,0.05128205128205128,0.3226606126670426,0,0,0,0
192.168.2.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,113.0,7.0,0.0,53.0,81.0,276.1150248447205,344117.0869565217,755744.5031055901,55402851.0,0.3364764762729824,111.88819875776397,0.0,0.32919254658385094,0.5031055900621118,0.061946902654867256,0.3170867105814379,0,0,0,0
192.168.2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,140.0,7.0,0.0,88.0,113.0,330.5367714285714,530238.3619047619,1059265.357142857,111350056.0,1.376059110714634,128.74761904761905,0.0,0.41904761904761906,0.5380952380952381,0.05,0.30792231748496457,0,0,1,0
192.168.2.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,161.0,7.0,0.0,100.0,128.0,272.27847844827585,360005.2413793103,772272.8146551724,83521216.0,0.37186814144391356,118.10344827586206,0.0,0.43103448275862066,0.5517241379310345,0.043478260869565216,0.3078952652114062,0,0,0,0
192.168.1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,127.0,7.0,0.0,70.0,93.0,423.5005526315789,546535.4578947368,743840.3105263158,103841737.0,2.6076771216315136,119.86842105263158,0.0,0.3684210526315789,0.48947368421052634,0.05511811023622047,0.3075382424098583,0,0,1,0
192.168.1.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,142.0,7.0,0.0,91.0,125.0,302.7169181034483,535550.3275862068,852196.5129310344,124247676.0,0.9903943461218777,114.13793103448276,0.0,0.3922413793103448,0.5387931034482759,0.04929577464788732,0.3068325397648549,0,0,1,0
170.92.167.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,4.0,0.3053164332978199,0,0,0,0
192.168.2.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,160.0,7.0,0.0,107.0,127.0,245.94834024896267,377122.86307053943,669172.6887966805,90886610.0,0.4421440108796046,78.95020746887967,0.0,0.44398340248962653,0.5269709543568465,0.04375,0.3052994467810872,0,0,0,0
192.168.2.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,133.0,6.0,0.0,87.0,86.0,336.5037474226804,509796.8453608247,952017.6855670103,98900588.0,0.6781062669778818,100.80412371134021,0.0,0.4484536082474227,0.44329896907216493,0.045112781954887216,0.3037982024839958,0,0,1,0
192.168.2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,161.0,7.0,0.0,101.0,134.0,312.8523276595745,380649.73617021274,692312.8170212766,89452688.0,0.446409026377708,100.54042553191489,0.0,0.4297872340425532,0.5702127659574469,0.043478260869565216,0.3017389319305569,0,0,0,0
192.168.1.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,131.0,6.0,0.0,79.0,113.0,200.60157216494846,387084.55154639174,582971.5360824743,75094403.0,1.5129590001747681,76.58762886597938,0.0,0.4072164948453608,0.5824742268041238,0.04580152671755725,0.298251344760313,0,0,1,0
192.168.1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,126.0,7.0,0.0,70.0,118.0,438.42981592039797,557241.6169154228,911883.5572139303,112005565.0,0.659856151332504,105.37810945273633,0.0,0.3482587064676617,0.5870646766169154,0.05555555555555555,0.29398599701553263,0,0,1,0
192.168.2.230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,128.0,7.0,0.0,90.0,100.0,398.20930319148937,504220.2074468085,943071.0531914893,94793399.0,1.0373427799651076,117.16489361702128,0.0,0.4787234042553192,0.5319148936170213,0.0546875,0.29159881793747855,0,0,1,0
192.168.2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,125.0,6.0,0.0,66.0,86.0,209.63505056179773,257758.67415730338,549530.9438202247,45881044.0,0.2922899719902021,80.24719101123596,0.0,0.3707865168539326,0.48314606741573035,0.048,0.2893377848517612,0,0,0,0
192.168.1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,118.0,7.0,0.0,70.0,87.0,304.2220962566845,553299.6524064171,969503.1069518717,103467035.0,0.6199430552688562,108.87700534759358,0.0,0.37433155080213903,0.46524064171123,0.059322033898305086,0.2884985296384722,0,0,0,0
28.154.84.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,4.0,0.2809285785208666,0,0,0,0
222.54.239.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,4.0,0.2809285785208666,0,0,0,0
221.222.200.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.2794872633357194,0,0,0,0
91.75.21.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27927149837415877,0,0,0,0
107.163.168.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27927149837415877,0,0,0,0
8.122.149.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27927149837415877,0,0,0,0
48.83.67.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27927149837415877,0,0,0,0
48.28.180.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27927149837415877,0,0,0,0
