event_id,timestamp,username,hostname,event_type,resource_accessed,bytes_transferred,duration_sec,source_ip,is_off_hours,is_new_resource,failed_attempts_prior_1h,peer_group_deviation_score,is_anomaly,anomaly_type,mitre_technique
UE-0000000488,2025-02-28 13:00:39.471,rekha.rai,WS-KTM-099,DB_QUERY,branch_reports,1791563,37.73,192.168.1.99,False,False,0,0.125,False,,
UE-0000000052,2026-01-12 09:50:25.014,deepak.rai,WS-BTW-013,DB_QUERY,transaction_logs,455375,34.41,192.168.10.23,False,False,0,0.0252,False,,
UE-0000000331,2025-05-07 17:13:37.922,suresh.poudel,WS-KTM-004,FILE_ACCESS,intranet_portal,72495,15.59,192.168.1.14,False,False,0,0.1383,False,,
UE-000000032B,2026-03-04 15:58:04.119,suresh.poudel,WS-KTM-004,REMOTE_LOGIN,customer_records,178972,19.71,192.168.1.14,False,False,0,0.1568,False,,
UE-000000037E,2025-04-07 13:01:18.697,rekha.rai,WS-KTM-099,LARGE_DOWNLOAD,transaction_logs,129407,6.55,192.168.1.99,False,False,0,0.1529,False,,
UE-0000000177,2026-04-03 08:16:13.255,rekha.khadka,WS-PKR-011,SHARE_ACCESS,branch_reports,454144,1.43,192.168.2.21,False,False,0,0.1971,False,,
UE-0000000528,2026-01-30 19:38:13.539,ram.rai,WS-KTM-003,FILE_ACCESS,transaction_logs,119019,18.72,192.168.1.13,True,False,0,0.209,False,,
UE-0000000499,2025-04-14 14:11:16.971,laxmi.poudel,WS-PKR-009,DB_QUERY,branch_reports,1151891,9.93,192.168.2.19,False,False,0,0.1394,False,,
UE-000000036A,2025-10-16 11:05:26.376,rekha.khadka,WS-PKR-011,FILE_ACCESS,hr_payroll,33114,16.89,192.168.2.21,False,False,0,0.0707,False,,
UE-0000000539,2026-05-17 03:46:14.000,ram.shrestha,WS-KTM-001,DB_QUERY,pumori_loan_table,114371585,266.85,192.168.1.11,True,False,0,0.908,True,LARGE_DATA_TRANSFER,T1041
UE-00000001AA,2025-08-20 13:19:08.105,ram.thapa,WS-KTM-008,DB_QUERY,shared_drive_operations,959123,7.96,192.168.1.18,False,False,0,0.2459,False,,
UE-0000000202,2025-10-20 09:13:28.621,roshan.karki,WS-KTM-001,LARGE_DOWNLOAD,email_server,83260,1.58,192.168.1.11,False,False,0,0.1228,False,,
UE-000000032C,2026-01-07 10:52:28.911,gita.basnet,WS-PKR-010,LARGE_DOWNLOAD,shared_drive_finance,531194,4.63,192.168.2.20,False,False,0,0.2042,False,,
UE-000000022A,2025-03-03 11:52:16.487,nabin.joshi,WS-KTM-006,REMOTE_LOGIN,transaction_logs,1815713,43.06,192.168.1.16,False,False,0,0.2917,False,,
UE-00000002BE,2026-01-26 14:34:13.678,deepak.rai,WS-BTW-013,FILE_ACCESS,account_statements,155661,131.05,192.168.10.23,False,False,0,0.0619,False,,
UE-00000004C4,2025-08-13 09:15:23.002,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_customer_table,432244,4.05,10.10.2.11,False,False,0,0.0143,False,,
UE-0000000323,2025-10-13 15:04:38.763,suresh.poudel,WS-KTM-004,DB_QUERY,email_server,664543,15.87,192.168.1.14,False,False,0,0.0747,False,,
UE-0000000329,2026-01-19 15:26:21.943,gita.basnet,WS-PKR-010,SOFTWARE_INSTALL,transaction_logs,86275,66.95,192.168.2.20,False,False,0,0.2998,False,,
UE-0000000247,2025-12-01 08:10:50.282,sita.basnet,WS-BTW-014,EMAIL_SEND,hr_payroll,354320,3.64,192.168.10.24,False,False,0,0.1314,False,,
UE-0000000523,2026-02-24 19:38:52.898,laxmi.poudel,WS-PKR-009,EMAIL_SEND,shared_drive_finance,1127585,19.79,192.168.2.19,True,False,0,0.2948,False,,
UE-000000022B,2025-09-24 13:23:35.570,rekha.khadka,WS-PKR-011,USB_INSERT,kyc_documents,5361350,65.78,192.168.2.21,False,False,0,0.3526,False,,
UE-0000000170,2025-03-03 08:09:37.721,rekha.khadka,WS-PKR-011,SOFTWARE_INSTALL,transaction_logs,77713,5.83,192.168.2.21,False,False,0,0.187,False,,
UE-0000000557,2026-03-09 14:57:06.914,deepak.bhattarai,WS-KTM-003,LARGE_DOWNLOAD,customer_records,93412507,128.78,192.168.1.13,False,False,0,0.8731,True,LARGE_DATA_TRANSFER,T1078
UE-000000036C,2025-07-23 12:44:54.172,rajan.regmi,WS-BTW-015,FILE_ACCESS,shared_drive_operations,451492,2.38,192.168.10.25,False,False,0,0.3617,False,,
UE-00000001D1,2026-05-07 17:36:42.727,bindu.joshi,WS-PKR-012,DB_QUERY,attendance_system,175584,77.06,192.168.2.22,False,False,0,0.1542,False,,
UE-0000000423,2025-02-17 14:32:06.835,nabin.joshi,WS-KTM-006,DB_QUERY,shared_drive_finance,5112,21.91,192.168.1.16,False,False,0,0.3416,False,,
UE-00000004D2,2025-08-21 14:59:10.278,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_customer_table,1200544,4.37,10.10.2.11,False,False,0,0.0217,False,,
UE-0000000129,2026-06-08 09:36:07.274,rekha.rai,WS-KTM-099,PRINT,branch_reports,103470,10.52,192.168.1.99,False,False,0,0.1266,False,,
UE-000000015F,2026-02-10 16:03:43.306,bindu.joshi,WS-PKR-012,DB_QUERY,account_statements,1131341,36.38,192.168.2.22,False,True,0,0.2625,False,,
UE-0000000495,2025-07-16 10:27:01.631,laxmi.poudel,WS-PKR-009,FILE_ACCESS,customer_records,1248990,8.11,192.168.2.19,False,False,0,0.0515,False,,
UE-00000000C1,2026-05-07 10:33:40.738,anita.magar,WS-KTM-002,EMAIL_SEND,hr_payroll,21955,26.15,192.168.1.12,False,False,0,0.1425,False,,
UE-0000000284,2026-06-18 09:28:29.846,anita.magar,WS-KTM-002,REMOTE_LOGIN,loan_applications,130220,6.35,192.168.1.12,False,False,0,0.0912,False,,
UE-000000028C,2025-06-16 10:11:49.729,bikash.poudel,WS-KTM-005,FILE_ACCESS,kyc_documents,106200,48.91,192.168.1.15,False,False,0,0.1244,False,,
UE-000000049F,2026-04-06 09:58:27.069,bindu.joshi,WS-PKR-012,DB_QUERY,shared_drive_finance,129659,1.95,192.168.2.22,False,False,0,0.1397,False,,
UE-000000044A,2025-04-14 08:29:55.715,rekha.khadka,WS-PKR-011,DB_QUERY,account_statements,4613658,9.92,192.168.2.21,False,True,0,0.1743,False,,
UE-0000000039,2025-09-03 10:19:35.014,roshan.karki,WS-KTM-001,EMAIL_SEND,transaction_logs,3882670,19.39,192.168.1.11,False,False,0,0.054,False,,
UE-000000053D,2026-04-12 02:39:35.000,rajesh.pandey,SWIFT-GW-01,DB_QUERY,SWIFT_MT940_statements,43410,90.88,10.30.1.10,True,False,0,0.8529,True,SWIFT_ACCESS,T1021
UE-0000000215,2026-02-16 13:42:25.415,laxmi.poudel,WS-PKR-009,EMAIL_SEND,shared_drive_finance,293974,14.96,192.168.2.19,False,True,0,0.035,False,,
UE-0000000253,2026-05-18 16:39:44.604,deepak.rai,WS-BTW-013,DB_QUERY,branch_reports,17901,41.18,192.168.10.23,False,False,0,0.1661,False,,
UE-00000004F6,2025-09-23 07:53:03.094,rita.regmi,WS-KTM-007,DB_QUERY,branch_reports,126365,5.81,192.168.1.17,True,False,0,0.3137,False,,
UE-00000003B4,2026-03-12 14:05:05.063,bikash.poudel,WS-KTM-005,DB_QUERY,account_statements,22310,5.04,192.168.1.15,False,False,0,0.1249,False,,
UE-000000047F,2025-11-10 14:49:20.865,ram.rai,WS-KTM-003,FILE_ACCESS,transaction_logs,11602,63.76,192.168.1.13,False,False,0,0.1877,False,,
UE-000000041D,2025-07-01 12:07:34.759,suresh.poudel,WS-KTM-004,DB_QUERY,transaction_logs,82494,99.39,192.168.1.14,False,False,0,0.1387,False,,
UE-0000000057,2026-03-02 09:53:31.630,bikash.poudel,WS-KTM-005,DB_QUERY,kyc_documents,5395,19.44,192.168.1.15,False,True,0,0.2593,False,,
UE-000000007C,2026-04-06 17:41:12.329,anita.magar,WS-KTM-002,EMAIL_SEND,shared_drive_finance,21499,24.13,192.168.1.12,False,False,0,0.0482,False,,
UE-000000051C,2025-10-02 19:30:12.976,bikash.poudel,WS-KTM-005,FILE_ACCESS,branch_reports,173575,31.01,192.168.1.15,True,False,0,0.1987,False,,
UE-0000000475,2026-06-08 17:10:26.841,bindu.joshi,WS-PKR-012,FILE_ACCESS,hr_payroll,218712,3.75,192.168.2.22,False,False,0,0.3781,False,,
UE-00000001AE,2026-01-20 12:49:34.638,anita.magar,WS-KTM-002,FILE_ACCESS,customer_records,18499,8.86,192.168.1.12,False,False,0,0.0495,False,,
UE-0000000159,2025-04-08 16:08:40.839,ram.rai,WS-KTM-003,DB_QUERY,shared_drive_operations,4091577,4.65,192.168.1.13,False,False,0,0.4143,False,,
UE-00000002A2,2025-10-06 14:05:31.898,anita.magar,WS-KTM-002,FILE_ACCESS,email_server,162977,43.57,192.168.1.12,False,False,0,0.0594,False,,
UE-0000000554,2025-10-23 09:51:18.015,deepak.bhattarai,WS-KTM-003,USB_INSERT,pumori_loan_table,68337816,191.32,192.168.1.13,False,True,0,0.7534,True,NEW_RESOURCE,T1078
UE-00000004C6,2025-12-24 13:54:54.887,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_customer_table,3824100,6.46,10.10.3.10,False,False,0,0.0863,False,,
UE-0000000529,2025-03-18 21:57:41.431,laxmi.poudel,WS-PKR-009,EMAIL_SEND,hr_payroll,214519,4.62,192.168.2.19,True,False,0,0.2106,False,,
UE-0000000538,2026-05-17 03:44:25.000,ram.shrestha,WS-KTM-001,LARGE_DOWNLOAD,customer_records,253772824,100.88,192.168.1.11,True,False,0,0.8034,True,LARGE_DATA_TRANSFER,T1041
UE-0000000237,2026-03-23 16:40:40.546,rajan.regmi,WS-BTW-015,DB_QUERY,branch_reports,64452,15.57,192.168.10.25,False,False,0,0.1057,False,,
UE-0000000081,2025-12-08 09:37:42.144,bikash.poudel,WS-KTM-005,SOFTWARE_INSTALL,kyc_documents,121939,7.35,192.168.1.15,False,False,0,0.1675,False,,
UE-00000003AA,2025-11-18 13:00:52.286,gita.basnet,WS-PKR-010,PRIVILEGE_USE,shared_drive_operations,2139647,33.72,192.168.2.20,False,False,0,0.1221,False,,
UE-000000030E,2026-05-13 17:42:44.542,rekha.khadka,WS-PKR-011,REMOTE_LOGIN,email_server,1374,66.52,192.168.2.21,False,False,0,0.0757,False,,
UE-00000002B4,2026-05-11 14:04:21.213,nabin.joshi,WS-KTM-006,REMOTE_LOGIN,shared_drive_operations,301108,15.98,192.168.1.16,False,False,0,0.1886,False,,
UE-0000000468,2025-01-24 17:36:36.491,ram.thapa,WS-KTM-008,DB_QUERY,attendance_system,322040,65.33,192.168.1.18,False,False,0,0.1789,False,,
UE-0000000072,2026-03-23 08:29:58.079,anita.magar,WS-KTM-002,REMOTE_LOGIN,shared_drive_operations,576980,68.3,192.168.1.12,False,False,0,0.4447,False,,
UE-000000029A,2025-12-25 16:51:40.217,rekha.khadka,WS-PKR-011,FILE_ACCESS,loan_applications,180470,1.68,192.168.2.21,False,False,0,0.1287,False,,
UE-00000004EB,2025-03-27 20:32:28.269,bindu.joshi,WS-PKR-012,EMAIL_SEND,customer_records,21968,40.47,192.168.2.22,True,False,0,0.2116,False,,
UE-00000003A7,2026-03-30 10:49:00.734,roshan.karki,WS-KTM-001,REMOTE_LOGIN,transaction_logs,3979407,1.22,192.168.1.11,False,False,0,0.2206,False,,
UE-00000000AF,2025-02-12 08:05:02.971,rekha.khadka,WS-PKR-011,EMAIL_SEND,shared_drive_operations,74111,22.25,192.168.2.21,False,False,0,0.1641,False,,
UE-000000017D,2026-03-23 10:03:06.339,nabin.joshi,WS-KTM-006,FILE_ACCESS,loan_applications,110453,20.41,192.168.1.16,False,False,0,0.2943,False,,
UE-00000004B5,2025-01-02 11:01:14.437,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,821787,14.32,10.10.3.10,False,False,0,0.0331,False,,
UE-00000001F2,2025-11-10 15:35:06.179,bindu.joshi,WS-PKR-012,EMAIL_SEND,transaction_logs,9787,22.22,192.168.2.22,False,False,0,0.0469,False,,
UE-000000043D,2025-01-13 09:49:05.659,nabin.joshi,WS-KTM-006,SHARE_ACCESS,hr_payroll,2910643,28.8,192.168.1.16,False,False,0,0.0071,False,,
UE-0000000358,2026-03-09 08:12:10.279,sita.basnet,WS-BTW-014,FILE_ACCESS,kyc_documents,22718,21.6,192.168.10.24,False,False,0,0.0938,False,,
UE-00000001B2,2025-07-23 17:12:49.269,rekha.rai,WS-KTM-099,REMOTE_LOGIN,loan_applications,375794,92.24,192.168.1.99,False,False,0,0.2624,False,,
UE-0000000401,2026-02-23 13:51:31.324,sita.basnet,WS-BTW-014,DB_QUERY,customer_records,212847,11.62,192.168.10.24,False,False,0,0.2128,False,,
UE-000000001E,2025-10-13 15:15:48.475,ram.rai,WS-KTM-003,EMAIL_SEND,intranet_portal,235453,69.25,192.168.1.13,False,False,0,0.1413,False,,
UE-00000000DD,2026-04-20 12:46:01.405,anita.magar,WS-KTM-002,DB_QUERY,customer_records,115134,12.77,192.168.1.12,False,False,0,0.098,False,,
UE-0000000400,2025-08-25 17:02:29.524,bindu.joshi,WS-PKR-012,EMAIL_SEND,hr_payroll,1465880,34.93,192.168.2.22,False,False,0,0.1537,False,,
UE-0000000243,2025-05-05 11:24:49.998,roshan.karki,WS-KTM-001,DB_QUERY,attendance_system,134737,40.1,192.168.1.11,False,False,0,0.1459,False,,
UE-0000000154,2026-01-13 17:31:49.794,rajan.regmi,WS-BTW-015,FILE_ACCESS,shared_drive_finance,191928,1.17,192.168.10.25,False,False,0,0.0442,False,,
UE-000000044F,2025-10-28 17:12:45.146,deepak.rai,WS-BTW-013,REMOTE_LOGIN,shared_drive_operations,27254,26.28,192.168.10.23,False,False,0,0.2852,False,,
UE-0000000020,2025-01-13 16:12:05.247,laxmi.poudel,WS-PKR-009,SHARE_ACCESS,email_server,258980,69.65,192.168.2.19,False,False,0,0.2142,False,,
UE-0000000532,2026-05-17 03:32:22.000,ram.shrestha,WS-KTM-001,LARGE_DOWNLOAD,customer_records,294051713,292.12,192.168.1.11,True,False,0,0.8006,True,LARGE_DATA_TRANSFER,T1041
UE-00000000D3,2025-06-30 17:54:40.918,rita.regmi,WS-KTM-007,DB_QUERY,hr_payroll,1277693,7.91,192.168.1.17,False,False,0,0.1743,False,,
UE-00000002C3,2026-05-29 12:26:59.559,ram.thapa,WS-KTM-008,EMAIL_SEND,customer_records,411983,4.92,192.168.1.18,False,False,0,0.0932,False,,
UE-0000000157,2026-06-29 11:26:31.984,rita.regmi,WS-KTM-007,FILE_ACCESS,account_statements,39465,17.44,192.168.1.17,False,False,0,0.0346,False,,
UE-000000010F,2025-12-08 17:24:51.882,deepak.rai,WS-BTW-013,DB_QUERY,branch_reports,44934,118.32,192.168.10.23,False,False,0,0.1724,False,,
UE-0000000333,2026-06-02 17:04:06.839,ram.thapa,WS-KTM-008,EMAIL_SEND,customer_records,23661,1.75,192.168.1.18,False,False,0,0.2127,False,,
UE-00000000DE,2025-02-17 14:22:44.065,ram.rai,WS-KTM-003,EMAIL_SEND,customer_records,29913,18.86,192.168.1.13,False,False,0,0.1371,False,,
UE-0000000133,2026-01-02 09:50:34.407,rajan.regmi,WS-BTW-015,FILE_ACCESS,hr_payroll,208009,7.88,192.168.10.25,False,False,0,0.3517,False,,
UE-0000000546,2025-04-11 08:41:24.749,sunil.karki,WS-KTM-005,DB_QUERY,pumori_loan_table,57058125,21.17,192.168.1.15,False,True,2,0.7324,True,PRIVILEGE_ABUSE,T1005
UE-0000000315,2025-01-06 16:32:21.662,bikash.poudel,WS-KTM-005,SHARE_ACCESS,email_server,160954,28.73,192.168.1.15,False,False,0,0.1811,False,,
UE-0000000047,2026-06-29 14:36:43.811,ram.thapa,WS-KTM-008,FILE_ACCESS,account_statements,156838,2.74,192.168.1.18,False,False,0,0.1099,False,,
UE-0000000366,2025-12-29 14:38:46.832,ram.rai,WS-KTM-003,EMAIL_SEND,branch_reports,63409,79.35,192.168.1.13,False,False,0,0.0576,False,,
UE-0000000136,2026-03-30 15:00:27.207,nabin.joshi,WS-KTM-006,LARGE_DOWNLOAD,account_statements,9167,48.23,192.168.1.16,False,False,0,0.2884,False,,
UE-00000003E3,2025-09-02 13:53:03.841,rekha.rai,WS-KTM-099,DB_QUERY,loan_applications,271669,215.2,192.168.1.99,False,False,0,0.3334,False,,
UE-000000048E,2025-06-16 11:30:42.272,anita.magar,WS-KTM-002,FILE_ACCESS,email_server,31825025,14.36,192.168.1.12,False,False,0,0.1246,False,,
UE-00000001E6,2026-03-20 13:01:24.689,deepak.rai,WS-BTW-013,FILE_ACCESS,customer_records,1880668,48.04,192.168.10.23,False,False,0,0.0502,False,,
UE-000000015B,2025-11-24 15:17:14.076,rekha.khadka,WS-PKR-011,USB_INSERT,account_statements,228047,35.06,192.168.2.21,False,False,0,0.1975,False,,
UE-00000003C7,2025-11-03 14:06:20.145,anita.magar,WS-KTM-002,DB_QUERY,branch_reports,3999,1.18,192.168.1.12,False,False,0,0.1906,False,,
UE-000000013D,2025-03-12 16:36:00.624,bikash.poudel,WS-KTM-005,SHARE_ACCESS,email_server,128522,14.29,192.168.1.15,False,False,0,0.2924,False,,
UE-0000000412,2025-07-28 16:45:43.469,gita.basnet,WS-PKR-010,DB_QUERY,customer_records,239607,7.05,192.168.2.20,False,False,0,0.2947,False,,
UE-00000003C8,2025-02-24 11:15:48.611,suresh.poudel,WS-KTM-004,EMAIL_SEND,email_server,1303888,65.04,192.168.1.14,False,False,0,0.1066,False,,
UE-0000000031,2026-03-25 09:38:02.910,rekha.rai,WS-KTM-099,DB_QUERY,branch_reports,33354,1.77,192.168.1.99,False,False,0,0.1185,False,,
UE-000000009C,2025-12-15 10:31:44.509,deepak.rai,WS-BTW-013,DB_QUERY,shared_drive_finance,2005717,3.03,192.168.10.23,False,False,0,0.0484,False,,
UE-0000000256,2026-06-26 08:46:04.854,laxmi.poudel,WS-PKR-009,DB_QUERY,loan_applications,3765,7.75,192.168.2.19,False,False,0,0.1479,False,,
UE-00000004C8,2025-08-04 11:03:47.141,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_customer_table,4620898,3.6,10.10.3.10,False,False,0,0.0666,False,,
UE-0000000449,2025-11-19 11:23:42.408,rekha.khadka,WS-PKR-011,DB_QUERY,customer_records,309459,18.24,192.168.2.21,False,False,0,0.3187,False,,
UE-00000002AB,2025-06-25 09:19:39.913,ram.thapa,WS-KTM-008,DB_QUERY,email_server,165108,32.13,192.168.1.18,False,False,0,0.0187,False,,
UE-000000055C,2026-03-08 14:04:13.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,3921,1.55,10.10.1.10,False,False,21,0.6653,True,PRIVILEGE_ABUSE,T1110
UE-0000000228,2026-04-30 08:11:26.511,bikash.poudel,WS-KTM-005,FILE_ACCESS,intranet_portal,585932,2.91,192.168.1.15,False,False,0,0.118,False,,
UE-00000003B9,2026-02-23 09:07:23.585,suresh.poudel,WS-KTM-004,DB_QUERY,shared_drive_finance,443906,105.16,192.168.1.14,False,False,0,0.1784,False,,
UE-0000000116,2025-02-07 13:44:57.831,sita.basnet,WS-BTW-014,EMAIL_SEND,intranet_portal,169828,24.44,192.168.10.24,False,False,0,0.0899,False,,
UE-000000037F,2025-11-28 10:01:05.471,suresh.poudel,WS-KTM-004,REMOTE_LOGIN,intranet_portal,3298,14.23,192.168.1.14,False,False,0,0.2026,False,,
UE-00000003B0,2025-05-07 08:48:41.963,bindu.joshi,WS-PKR-012,FILE_ACCESS,kyc_documents,123373,59.26,192.168.2.22,False,False,0,0.1196,False,,
UE-0000000257,2025-04-14 11:34:24.194,suresh.poudel,WS-KTM-004,FILE_ACCESS,intranet_portal,24230,44.49,192.168.1.14,False,False,0,0.0685,False,,
UE-000000039F,2025-10-01 10:54:44.894,anita.magar,WS-KTM-002,EMAIL_SEND,intranet_portal,43854,39.68,192.168.1.12,False,False,0,0.1359,False,,
UE-000000043E,2026-06-15 11:56:27.169,ram.rai,WS-KTM-003,REMOTE_LOGIN,kyc_documents,13364,131.52,192.168.1.13,False,False,0,0.1696,False,,
UE-0000000450,2025-05-12 15:50:05.308,anita.magar,WS-KTM-002,REMOTE_LOGIN,shared_drive_finance,590218,17.08,192.168.1.12,False,False,0,0.1297,False,,
UE-0000000278,2026-03-04 11:36:09.436,ram.thapa,WS-KTM-008,LARGE_DOWNLOAD,shared_drive_operations,23645,40.77,192.168.1.18,False,False,0,0.313,False,,
UE-0000000246,2025-07-23 13:56:03.884,gita.basnet,WS-PKR-010,SHARE_ACCESS,transaction_logs,511335,24.72,192.168.2.20,False,False,0,0.0609,False,,
UE-00000001C6,2025-08-18 15:21:35.785,anita.magar,WS-KTM-002,EMAIL_SEND,email_server,12098,1.46,192.168.1.12,False,False,0,0.1938,False,,
UE-000000024D,2025-11-28 15:17:55.851,bindu.joshi,WS-PKR-012,EMAIL_SEND,shared_drive_finance,130440,13.35,192.168.2.22,False,False,0,0.1935,False,,
UE-00000000F4,2025-09-22 15:46:41.757,rekha.khadka,WS-PKR-011,DB_QUERY,account_statements,216086,30.31,192.168.2.21,False,False,0,0.1807,False,,
UE-0000000174,2025-01-02 17:25:54.789,nabin.joshi,WS-KTM-006,LARGE_DOWNLOAD,customer_records,120265,18.35,192.168.1.16,False,False,0,0.2101,False,,
UE-000000028A,2025-04-04 09:45:28.649,suresh.poudel,WS-KTM-004,DB_QUERY,shared_drive_finance,2604363,21.18,192.168.1.14,False,False,0,0.116,False,,
UE-00000004A3,2026-06-10 15:32:45.737,roshan.karki,WS-KTM-001,EMAIL_SEND,kyc_documents,638211,27.4,192.168.1.11,False,False,0,0.2488,False,,
UE-000000051B,2025-08-11 06:20:08.225,suresh.poudel,WS-KTM-004,FILE_ACCESS,attendance_system,4056496,21.32,192.168.1.14,True,False,0,0.3947,False,,
UE-000000019C,2025-11-03 09:30:04.344,gita.basnet,WS-PKR-010,LARGE_DOWNLOAD,intranet_portal,9434,2.54,192.168.2.20,False,False,0,0.1382,False,,
UE-00000002E9,2025-03-06 11:27:21.830,ram.thapa,WS-KTM-008,REMOTE_LOGIN,attendance_system,172286,2.12,192.168.1.18,False,False,0,0.0756,False,,
UE-0000000037,2026-04-20 14:03:12.530,roshan.karki,WS-KTM-001,DB_QUERY,email_server,2906751,21.98,192.168.1.11,False,False,0,0.0566,False,,
UE-00000002F1,2026-01-06 16:32:14.475,suresh.poudel,WS-KTM-004,PRINT,intranet_portal,457665,2.74,192.168.1.14,False,False,0,0.1192,False,,
UE-000000030B,2025-04-25 10:31:09.895,laxmi.poudel,WS-PKR-009,FILE_ACCESS,intranet_portal,81980,2.54,192.168.2.19,False,True,0,0.2008,False,,
UE-000000006E,2026-06-09 09:22:27.113,rita.regmi,WS-KTM-007,DB_QUERY,intranet_portal,358220,33.83,192.168.1.17,False,False,0,0.0854,False,,
UE-00000001AD,2025-05-15 11:46:01.603,ram.thapa,WS-KTM-008,EMAIL_SEND,transaction_logs,61423,17.16,192.168.1.18,False,False,0,0.0875,False,,
UE-0000000238,2025-04-02 15:19:23.422,ram.thapa,WS-KTM-008,DB_QUERY,kyc_documents,399687,2.0,192.168.1.18,False,True,0,0.0097,False,,
UE-0000000266,2025-05-16 13:05:30.585,bikash.poudel,WS-KTM-005,SHARE_ACCESS,shared_drive_finance,172829,15.34,192.168.1.15,False,False,0,0.0229,False,,
UE-0000000240,2025-01-09 11:05:09.015,rajan.regmi,WS-BTW-015,DB_QUERY,branch_reports,4255461,17.78,192.168.10.25,False,False,0,0.2005,False,,
UE-0000000497,2025-04-23 12:23:17.965,gita.basnet,WS-PKR-010,DB_QUERY,hr_payroll,632513,12.34,192.168.2.20,False,False,0,0.1365,False,,
UE-00000004FF,2026-05-27 20:26:26.360,suresh.poudel,WS-KTM-004,DB_QUERY,shared_drive_finance,170191,2.4,192.168.1.14,True,False,0,0.5167,False,,
UE-000000011F,2025-01-30 17:56:12.460,deepak.rai,WS-BTW-013,EMAIL_SEND,hr_payroll,1261894,10.43,192.168.10.23,False,True,0,0.2582,False,,
UE-000000052A,2025-11-24 07:12:03.821,rekha.khadka,WS-PKR-011,DB_QUERY,email_server,8769,8.17,192.168.2.21,True,False,0,0.2226,False,,
UE-000000026C,2025-07-24 13:09:48.745,ram.thapa,WS-KTM-008,REMOTE_LOGIN,transaction_logs,21385,7.55,192.168.1.18,False,False,0,0.1875,False,,
UE-00000003F6,2026-01-26 09:21:59.215,bikash.poudel,WS-KTM-005,DB_QUERY,loan_applications,156342,1.11,192.168.1.15,False,False,0,0.1429,False,,
UE-00000003B3,2026-06-17 11:06:20.528,deepak.rai,WS-BTW-013,EMAIL_SEND,branch_reports,7253,86.05,192.168.10.23,False,False,0,0.1148,False,,
UE-000000055A,2026-03-08 14:02:12.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,3679,0.74,10.10.1.10,False,False,24,0.6605,True,PRIVILEGE_ABUSE,T1110
UE-00000000AB,2025-05-13 14:32:58.889,nabin.joshi,WS-KTM-006,FILE_ACCESS,transaction_logs,56289,13.82,192.168.1.16,False,False,0,0.1402,False,,
UE-0000000277,2025-08-19 10:21:57.402,laxmi.poudel,WS-PKR-009,SHARE_ACCESS,transaction_logs,2963421,16.4,192.168.2.19,False,False,0,0.3734,False,,
UE-00000004EA,2025-05-13 20:23:32.865,sita.basnet,WS-BTW-014,EMAIL_SEND,branch_reports,316107,16.62,192.168.10.24,True,False,0,0.0998,False,,
UE-00000000D2,2025-09-22 10:00:47.345,rajan.regmi,WS-BTW-015,PRINT,shared_drive_operations,80941,41.0,192.168.10.25,False,False,0,0.0678,False,,
UE-00000004CC,2025-03-20 08:36:53.833,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,1536532,3.52,10.10.3.10,False,False,0,0.1889,False,,
UE-000000008D,2025-02-24 14:32:23.241,sita.basnet,WS-BTW-014,DB_QUERY,transaction_logs,112649,23.38,192.168.10.24,False,False,0,0.1249,False,,
UE-00000003CA,2025-08-28 08:17:35.986,sita.basnet,WS-BTW-014,EMAIL_SEND,transaction_logs,69057,58.81,192.168.10.24,False,False,0,0.0583,False,,
UE-00000003CB,2025-11-10 17:26:28.085,bikash.poudel,WS-KTM-005,REMOTE_LOGIN,shared_drive_finance,219457,23.87,192.168.1.15,False,False,0,0.1729,False,,
UE-0000000476,2025-03-21 12:07:34.112,ram.thapa,WS-KTM-008,SHARE_ACCESS,hr_payroll,31814,4.26,192.168.1.18,False,False,0,0.0237,False,,
