entity,timestamp,score,ml_score,rule_score,flags,mitre,source_ip,username,hostname
suresh.poudel@WS-KTM-004,2025-02-04 15:38:43.720,0.1024,0.1024,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
nabin.joshi@WS-KTM-006,2025-07-14 17:31:46.184,0.0747,0.0747,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
deepak.rai@WS-BTW-013,2025-09-01 15:48:17.976,0.0127,0.0127,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2026-06-29 16:58:17.850,0.0699,0.0699,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
deepak.rai@WS-BTW-013,2026-04-27 08:40:24.382,0.1444,0.1444,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2026-01-30 13:33:02.303,0.134,0.134,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-10-15 08:21:24.641,0.0889,0.0889,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
laxmi.poudel@WS-PKR-009,2025-11-11 20:43:15.004,0.5092,0.5092,0.15,off_hours,Persistence:T1078,192.168.2.19,laxmi.poudel,WS-PKR-009
rekha.rai@WS-KTM-099,2025-10-27 08:31:25.497,0.95,0.073,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2026-04-27 16:02:27.543,0.0481,0.0481,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.khadka@WS-PKR-011,2025-05-15 17:24:09.166,0.1032,0.1032,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
bikash.poudel@WS-KTM-005,2026-02-25 09:58:31.007,0.0469,0.0469,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bikash.poudel@WS-KTM-005,2025-06-27 17:51:00.229,0.1835,0.1835,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
suresh.poudel@WS-KTM-004,2025-03-03 08:21:59.240,0.0641,0.0641,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
deepak.rai@WS-BTW-013,2025-08-18 16:25:22.836,0.1177,0.1177,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2026-03-18 10:11:23.190,0.0385,0.0385,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.thapa@WS-KTM-008,2025-02-13 11:33:58.810,0.0931,0.0931,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
bikash.poudel@WS-KTM-005,2026-02-25 13:28:30.894,0.2494,0.2494,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
suresh.poudel@WS-KTM-004,2025-06-09 09:10:28.477,0.1056,0.1056,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rajan.regmi@WS-BTW-015,2025-09-29 11:53:17.577,0.0924,0.0924,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
sita.basnet@WS-BTW-014,2025-03-13 13:39:20.679,0.0811,0.0811,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
rekha.khadka@WS-PKR-011,2026-02-02 12:11:01.326,0.028,0.028,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
ram.rai@WS-KTM-003,2026-05-14 06:13:43.429,0.4409,0.4409,0.15,off_hours,Persistence:T1078,192.168.1.13,ram.rai,WS-KTM-003
ram.thapa@WS-KTM-008,2025-07-08 16:04:50.517,0.0625,0.0625,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
deepak.rai@WS-BTW-013,2025-01-08 19:50:14.519,0.5034,0.5034,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
deepak.rai@WS-BTW-013,2025-07-08 08:23:00.075,0.1266,0.1266,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rita.regmi@WS-KTM-007,2025-05-14 11:19:27.837,0.0154,0.0154,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.khadka@WS-PKR-011,2025-01-17 10:41:59.002,0.1154,0.1154,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-09-09 15:21:18.517,0.0475,0.0475,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
deepak.bhattarai@WS-KTM-003,2025-08-14 10:22:31.031,1.0,1.0,0.45,high_peer_deviation|new_resource|ml_anomaly,Valid Accounts:T1078|Anomaly:T0000,192.168.1.13,deepak.bhattarai,WS-KTM-003
ram.rai@WS-KTM-003,2025-09-15 11:40:35.281,0.0406,0.0406,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.rai@WS-KTM-003,2026-04-16 15:51:36.458,0.0902,0.0902,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
nabin.joshi@WS-KTM-006,2025-02-10 11:45:28.449,0.0728,0.0728,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2026-05-27 12:48:45.784,0.0405,0.0405,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
rajan.regmi@WS-BTW-015,2025-01-13 11:54:42.953,0.0778,0.0778,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
laxmi.poudel@WS-PKR-009,2025-10-09 12:00:47.114,0.0474,0.0474,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rita.regmi@WS-KTM-007,2025-08-11 11:21:49.151,0.6454,0.6454,0.1,new_resource,,192.168.1.17,rita.regmi,WS-KTM-007
ram.shrestha@WS-KTM-001,2026-05-17 03:36:04.000,0.9512,0.9512,0.5,off_hours|high_peer_deviation,Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
nabin.joshi@WS-KTM-006,2026-05-26 16:29:31.900,0.1563,0.1563,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2026-03-02 14:57:29.974,0.0867,0.0867,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
sita.basnet@WS-BTW-014,2026-02-19 14:47:02.597,0.1076,0.1076,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
deepak.rai@WS-BTW-013,2025-03-24 13:25:29.578,0.0093,0.0093,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2025-01-30 08:20:50.057,0.0772,0.0772,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
nabin.joshi@WS-KTM-006,2025-08-08 13:49:31.196,0.1104,0.1104,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2025-06-19 17:08:50.211,0.1632,0.1632,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
ram.thapa@WS-KTM-008,2025-09-17 16:24:19.654,0.1338,0.1338,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rita.regmi@WS-KTM-007,2025-06-09 16:20:25.600,0.0964,0.0964,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:54:32.000,0.9,0.8425,0.9,off_hours|elevated_peer_deviation|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
ram.rai@WS-KTM-003,2025-10-13 11:06:07.073,0.0674,0.0674,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
roshan.karki@WS-KTM-001,2026-02-19 17:13:58.037,0.1272,0.1272,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
bikash.poudel@WS-KTM-005,2025-09-01 09:36:47.512,0.2741,0.2741,0.2,,,192.168.1.15,bikash.poudel,WS-KTM-005
bindu.joshi@WS-PKR-012,2025-01-29 13:36:36.145,0.1201,0.1201,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bindu.joshi@WS-PKR-012,2025-11-20 14:10:00.320,0.0613,0.0613,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
gita.basnet@WS-PKR-010,2026-03-24 19:44:39.960,0.5093,0.5093,0.15,off_hours,Persistence:T1078,192.168.2.20,gita.basnet,WS-PKR-010
rajan.regmi@WS-BTW-015,2025-01-09 13:12:18.577,0.1473,0.1473,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
nabin.joshi@WS-KTM-006,2025-03-24 15:21:40.181,0.4633,0.4633,0.1,new_resource,,192.168.1.16,nabin.joshi,WS-KTM-006
rita.regmi@WS-KTM-007,2025-10-20 15:12:07.138,0.2867,0.2867,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2026-04-22 14:52:46.606,0.95,0.0392,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rita.regmi@WS-KTM-007,2026-06-22 16:43:26.846,0.1148,0.1148,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
ram.thapa@WS-KTM-008,2025-02-03 17:44:07.195,0.1031,0.1031,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
roshan.karki@WS-KTM-001,2025-09-12 12:02:33.926,0.2748,0.2748,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
admin_db_sync@SRV-SQL-02,2025-08-26 11:51:43.669,0.0753,0.0753,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
admin_db_sync@SRV-SQL-02,2025-06-11 08:09:23.144,0.1352,0.1352,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
ram.rai@WS-KTM-003,2025-05-09 13:41:04.460,0.1056,0.1056,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
roshan.karki@WS-KTM-001,2025-06-16 12:46:12.480,0.1467,0.1467,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rajan.regmi@WS-BTW-015,2025-10-23 10:07:57.134,0.0754,0.0754,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.rai@WS-KTM-003,2026-06-01 10:37:37.157,0.0231,0.0231,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
roshan.karki@WS-KTM-001,2026-03-18 16:26:23.895,0.0699,0.0699,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
deepak.rai@WS-BTW-013,2026-02-05 09:33:46.289,0.0499,0.0499,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-09-23 09:27:34.018,0.4802,0.4802,0.1,new_resource,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-06-16 10:14:39.854,0.039,0.039,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bindu.joshi@WS-PKR-012,2025-11-03 14:44:16.467,0.2148,0.2148,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
srv_pumori_app@SRV-APP-01,2025-12-15 09:12:08.491,0.0586,0.0586,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
anita.magar@WS-KTM-002,2026-05-12 15:35:18.555,0.0379,0.0379,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rajan.regmi@WS-BTW-015,2025-12-08 17:36:21.630,0.1236,0.1236,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
gita.basnet@WS-PKR-010,2025-12-08 09:03:06.426,0.1651,0.1651,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.thapa@WS-KTM-008,2025-11-04 10:51:29.936,0.0291,0.0291,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
laxmi.poudel@WS-PKR-009,2025-06-05 13:57:25.588,0.0278,0.0278,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2026-06-01 12:44:07.654,0.3901,0.3901,0.3,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2026-02-12 13:41:17.255,0.068,0.068,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
gita.basnet@WS-PKR-010,2025-04-14 16:49:34.855,0.4789,0.4789,0.1,new_resource,,192.168.2.20,gita.basnet,WS-PKR-010
rita.regmi@WS-KTM-007,2025-09-02 15:47:49.975,0.0866,0.0866,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
admin_db_sync@SRV-SQL-02,2025-07-07 14:09:57.683,0.1742,0.1742,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
admin.operations@SRV-DC-01,2026-03-08 14:06:04.000,0.9176,0.9176,0.35,failed_access_spike|ml_anomaly,Credential Access:T1110|Anomaly:T0000,10.10.1.10,admin.operations,SRV-DC-01
ram.rai@WS-KTM-003,2026-02-02 16:28:48.563,0.0805,0.0805,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
sita.basnet@WS-BTW-014,2025-08-20 16:24:28.930,0.0634,0.0634,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
sita.basnet@WS-BTW-014,2025-12-17 16:44:15.177,0.2231,0.2231,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2025-03-25 12:28:42.434,0.0416,0.0416,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.rai@WS-KTM-099,2025-04-16 08:36:18.480,0.95,0.1675,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bikash.poudel@WS-KTM-005,2025-12-19 12:30:34.008,0.0986,0.0986,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bindu.joshi@WS-PKR-012,2025-01-28 13:24:06.438,0.0056,0.0056,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bikash.poudel@WS-KTM-005,2025-12-01 14:32:46.945,0.0123,0.0123,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.shrestha@WS-KTM-001,2026-05-17 03:20:10.000,1.0,1.0,1.0,unauthorized_pumori|off_hours|high_peer_deviation,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
ram.rai@WS-KTM-003,2025-06-09 08:29:45.339,0.3116,0.3116,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.thapa@WS-KTM-008,2026-02-03 11:32:50.815,0.133,0.133,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
deepak.rai@WS-BTW-013,2026-02-11 11:04:37.707,0.0864,0.0864,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2026-03-23 14:20:55.850,0.3259,0.3259,0.3,,,192.168.2.20,gita.basnet,WS-PKR-010
admin_db_sync@SRV-SQL-02,2025-10-21 13:56:06.277,0.0328,0.0328,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
laxmi.poudel@WS-PKR-009,2026-04-09 12:15:42.329,0.0591,0.0591,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rita.regmi@WS-KTM-007,2025-04-24 11:18:02.136,0.0917,0.0917,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2025-01-01 13:58:39.206,0.95,0.0575,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2025-02-10 13:06:45.991,0.0,0.0,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
admin_db_sync@SRV-SQL-02,2026-01-13 12:51:58.728,0.0604,0.0604,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
rekha.rai@WS-KTM-099,2025-07-24 09:01:13.174,0.95,0.0531,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
roshan.karki@WS-KTM-001,2026-01-29 15:07:36.548,0.248,0.248,0.2,,,192.168.1.11,roshan.karki,WS-KTM-001
bindu.joshi@WS-PKR-012,2025-02-25 12:48:52.118,0.0555,0.0555,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
admin_db_sync@SRV-SQL-02,2025-05-27 14:46:01.712,0.0371,0.0371,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
bindu.joshi@WS-PKR-012,2026-04-09 09:06:48.674,0.057,0.057,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
laxmi.poudel@WS-PKR-009,2025-04-15 10:05:11.441,0.1109,0.1109,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
nabin.joshi@WS-KTM-006,2025-03-10 17:08:47.066,0.0729,0.0729,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
nabin.joshi@WS-KTM-006,2026-03-16 16:31:03.995,0.1012,0.1012,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
bikash.poudel@WS-KTM-005,2026-05-11 15:07:56.421,0.0311,0.0311,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
sita.basnet@WS-BTW-014,2025-09-29 14:41:31.585,0.0197,0.0197,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
laxmi.poudel@WS-PKR-009,2025-04-04 09:06:34.172,0.2112,0.2112,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
gita.basnet@WS-PKR-010,2026-05-11 11:51:51.701,0.057,0.057,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
roshan.karki@WS-KTM-001,2025-03-27 14:08:55.472,0.0942,0.0942,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
pumori_batch@SRV-SQL-01,2026-01-01 09:39:21.121,0.0982,0.0982,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
bikash.poudel@WS-KTM-005,2026-04-01 15:30:01.880,0.0383,0.0383,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
roshan.karki@WS-KTM-001,2025-12-10 08:48:42.385,0.1535,0.1535,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
laxmi.poudel@WS-PKR-009,2026-06-15 13:27:57.168,0.0,0.0,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.rai@WS-KTM-003,2025-01-14 11:41:31.950,0.4753,0.4753,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.1.13,ram.rai,WS-KTM-003
rajan.regmi@WS-BTW-015,2026-05-11 13:21:35.781,0.0023,0.0023,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rekha.khadka@WS-PKR-011,2025-10-27 15:36:50.248,0.0633,0.0633,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2025-11-20 10:52:18.857,0.1776,0.1776,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.thapa@WS-KTM-008,2025-04-12 07:32:07.646,0.5102,0.5102,0.15,off_hours,Persistence:T1078,192.168.1.18,ram.thapa,WS-KTM-008
suresh.poudel@WS-KTM-004,2025-09-12 13:10:41.627,0.082,0.082,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
anita.magar@WS-KTM-002,2026-06-18 14:41:52.295,0.1491,0.1491,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
deepak.rai@WS-BTW-013,2025-03-13 17:06:43.833,0.1067,0.1067,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2025-03-17 13:45:42.405,0.0593,0.0593,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
sunil.karki@WS-KTM-005,2025-04-14 11:46:52.900,1.0,1.0,1.0,unauthorized_pumori|off_hours|elevated_peer_deviation|new_resource,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.15,sunil.karki,WS-KTM-005
gita.basnet@WS-PKR-010,2025-04-14 11:18:14.369,0.0265,0.0265,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
gita.basnet@WS-PKR-010,2026-02-16 08:40:41.092,0.0612,0.0612,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
pumori_batch@SRV-SQL-01,2026-04-17 10:53:54.564,0.0837,0.0837,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
laxmi.poudel@WS-PKR-009,2026-06-23 17:39:22.949,0.3457,0.3457,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
sita.basnet@WS-BTW-014,2026-01-05 11:09:48.771,0.0126,0.0126,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
bikash.poudel@WS-KTM-005,2025-02-28 11:32:52.855,0.2099,0.2099,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rita.regmi@WS-KTM-007,2026-01-26 17:06:20.370,0.0574,0.0574,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
suresh.poudel@WS-KTM-004,2026-06-29 12:44:48.834,0.0584,0.0584,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
roshan.karki@WS-KTM-001,2025-03-10 15:07:22.490,0.0229,0.0229,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
anita.magar@WS-KTM-002,2025-07-17 08:46:37.244,0.0911,0.0911,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-01-28 17:30:16.990,0.0666,0.0666,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
sita.basnet@WS-BTW-014,2025-04-21 12:39:12.192,0.0852,0.0852,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
sita.basnet@WS-BTW-014,2025-12-08 14:56:58.839,0.0061,0.0061,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
roshan.karki@WS-KTM-001,2026-06-22 14:07:26.153,0.0605,0.0605,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
ram.rai@WS-KTM-003,2026-03-31 16:01:51.494,0.4374,0.4374,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.1.13,ram.rai,WS-KTM-003
rita.regmi@WS-KTM-007,2026-01-05 12:12:21.130,0.1364,0.1364,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
deepak.bhattarai@WS-KTM-003,2026-03-16 13:01:11.997,1.0,0.8959,1.0,unauthorized_pumori|high_peer_deviation,Collection:T1005|Valid Accounts:T1078,192.168.1.13,deepak.bhattarai,WS-KTM-003
rekha.khadka@WS-PKR-011,2025-03-03 12:52:16.182,0.0422,0.0422,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
ram.rai@WS-KTM-003,2026-04-29 11:32:07.888,0.1279,0.1279,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
suresh.poudel@WS-KTM-004,2025-01-02 08:24:28.750,0.0721,0.0721,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
laxmi.poudel@WS-PKR-009,2025-09-25 12:12:09.529,0.1733,0.1733,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rekha.rai@WS-KTM-099,2025-04-21 11:24:36.367,0.95,0.1691,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
roshan.karki@WS-KTM-001,2025-01-27 07:50:23.860,0.6064,0.6064,0.15,off_hours,Persistence:T1078,192.168.1.11,roshan.karki,WS-KTM-001
suresh.poudel@WS-KTM-004,2026-01-30 17:10:12.781,0.2711,0.2711,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.rai@WS-KTM-099,2025-06-02 13:25:14.912,0.95,0.1679,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rekha.rai@WS-KTM-099,2026-01-12 10:00:43.503,0.95,0.0545,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bikash.poudel@WS-KTM-005,2026-06-16 11:35:20.678,0.0698,0.0698,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.thapa@WS-KTM-008,2025-03-17 12:49:27.331,0.0733,0.0733,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
deepak.rai@WS-BTW-013,2026-03-04 12:07:25.021,0.0769,0.0769,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
nabin.joshi@WS-KTM-006,2025-12-10 09:14:22.228,0.0334,0.0334,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rajan.regmi@WS-BTW-015,2025-12-29 13:35:20.865,0.017,0.017,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
bikash.poudel@WS-KTM-005,2025-11-06 08:19:14.219,0.2976,0.2976,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.khadka@WS-PKR-011,2025-08-07 20:36:50.329,0.5224,0.5224,0.15,off_hours,Persistence:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
rita.regmi@WS-KTM-007,2025-01-22 08:50:21.249,0.1406,0.1406,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
ram.rai@WS-KTM-003,2025-11-06 16:51:19.443,0.1189,0.1189,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
suresh.poudel@WS-KTM-004,2026-02-04 12:28:03.612,0.0495,0.0495,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
bikash.poudel@WS-KTM-005,2025-11-18 06:00:20.704,0.5431,0.5431,0.15,off_hours,Persistence:T1078,192.168.1.15,bikash.poudel,WS-KTM-005
anita.magar@WS-KTM-002,2025-07-18 09:50:09.701,0.2001,0.2001,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bikash.poudel@WS-KTM-005,2025-07-21 12:46:56.641,0.021,0.021,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
nabin.joshi@WS-KTM-006,2026-05-19 08:06:04.792,0.1216,0.1216,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.shrestha@WS-KTM-001,2026-05-17 03:18:01.000,1.0,1.0,1.0,unauthorized_pumori|off_hours|high_peer_deviation|new_resource,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
anita.magar@WS-KTM-002,2025-04-10 11:33:50.007,0.0319,0.0319,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-03-31 14:07:17.065,0.0106,0.0106,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
laxmi.poudel@WS-PKR-009,2026-06-18 15:40:15.281,0.0758,0.0758,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2025-05-28 17:38:43.710,0.1326,0.1326,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2025-05-27 12:47:13.952,0.0867,0.0867,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
sita.basnet@WS-BTW-014,2025-05-05 13:55:43.986,0.0163,0.0163,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
gita.basnet@WS-PKR-010,2025-03-03 17:47:06.970,0.2243,0.2243,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
gita.basnet@WS-PKR-010,2025-04-28 13:10:01.551,0.0294,0.0294,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.thapa@WS-KTM-008,2026-05-21 08:23:35.586,0.0682,0.0682,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
gita.basnet@WS-PKR-010,2025-06-24 16:11:18.099,0.079,0.079,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2026-01-16 15:44:50.032,0.95,0.1077,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
roshan.karki@WS-KTM-001,2025-02-03 14:56:58.121,0.0072,0.0072,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
ram.thapa@WS-KTM-008,2026-06-18 10:43:24.173,0.0552,0.0552,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2026-04-20 17:02:47.093,0.1403,0.1403,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.rai@WS-KTM-003,2025-02-17 12:18:29.745,0.1124,0.1124,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
