event_id,event_log_id,timestamp,hostname,domain,event_name,event_description,subject_username,subject_domain,target_username,target_domain,logon_type,logon_type_name,process_name,process_id,parent_process,source_ip,workstation_name,failure_reason,is_anomaly,anomaly_type,mitre_technique
4624,EVT-6M42FQ4T7P,2025-01-10 16:30:04.720,WS-KTM-009,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_008,GIBLBANK,user_008,GIBLBANK,2,Interactive,,14210,,,WS-KTM-009,,False,,
4624,EVT-OUQX0MUL27,2025-01-11 09:33:15.789,WS-PKR-002,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,2530,,,WS-PKR-002,,False,,
4688,EVT-YVVWMBJI4X,2025-01-11 10:07:40.749,WS-BTW-003,GIBLBANK,Process created,A new process has been created: svchost.exe,user_028,GIBLBANK,user_028,GIBLBANK,,,svchost.exe,40384,services.exe,,WS-BTW-003,,False,,
4625,EVT-L4ZLS49DLD,2025-01-11 13:17:58.969,SRV-APP-01,GIBLBANK,Failed logon,Brute force attempt from 198.51.100.22.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,12191,,198.51.100.22,SRV-APP-01,Wrong password,True,,
4625,EVT-GO7Z55HPQA,2025-01-11 14:59:04.147,WS-KTM-009,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_025,GIBLBANK,user_025,GIBLBANK,3,Network,,50796,,192.168.1.37,WS-KTM-009,Account locked,False,,
4672,EVT-4THU9QOO3T,2025-01-11 16:27:29.054,SRV-APP-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,3,Network,,64303,,,SRV-APP-02,,False,,
4688,EVT-LTQ680COG1,2025-01-11 16:56:47.411,WS-KTM-007,GIBLBANK,Process created,A new process has been created: explorer.exe,user_025,GIBLBANK,user_025,GIBLBANK,,,explorer.exe,47055,services.exe,,WS-KTM-007,,False,,
4688,EVT-T6YY5LCUFV,2025-01-11 17:15:26.783,WS-KTM-010,GIBLBANK,Process created,A new process has been created: chrome.exe,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,,,chrome.exe,18536,explorer.exe,,WS-KTM-010,,False,,
4624,EVT-7004HZCZCR,2025-01-11 20:13:15.560,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_013,GIBLBANK,user_013,GIBLBANK,2,Interactive,,27535,,,SRV-SQL-01,,False,,
4624,EVT-ZD84VF1618,2025-01-12 08:34:13.103,WS-KTM-001,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,58210,,,WS-KTM-001,,False,,
4648,EVT-A141357P71,2025-01-12 09:23:01.287,SRV-SQL-02,GIBLBANK,Explicit credential use,Explicit credentials used: user_009 used credentials for SRV-DC-02$.,user_009,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,56183,,10.10.1.8,SRV-SQL-02,,False,,
4688,EVT-J6U1H8G62O,2025-01-12 09:52:00.288,ATM-KTM-003,GIBLBANK,Process created,A new process has been created: outlook.exe,user_019,GIBLBANK,user_019,GIBLBANK,,,outlook.exe,62946,svchost.exe,,ATM-KTM-003,,False,,
4624,EVT-BV9M10FAVH,2025-01-12 11:25:26.324,WS-BTW-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,45739,,10.10.1.13,WS-BTW-003,,False,,
4688,EVT-RO08XGYH6K,2025-01-12 11:29:54.298,WS-KTM-002,GIBLBANK,Process created,A new process has been created: explorer.exe,user_008,GIBLBANK,user_008,GIBLBANK,,,explorer.exe,64649,services.exe,,WS-KTM-002,,False,,
4624,EVT-OQ0W171794,2025-01-12 11:51:00.208,ATM-KTM-003,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,1758,,,ATM-KTM-003,,False,,
4624,EVT-00HHEQXIEE,2025-01-12 12:12:42.510,WS-KTM-012,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_011,GIBLBANK,user_011,GIBLBANK,2,Interactive,,60184,,,WS-KTM-012,,False,,
4688,EVT-6IRIJJ654S,2025-01-12 13:52:46.759,SRV-DC-02,GIBLBANK,Process created,A new process has been created: explorer.exe,user_014,GIBLBANK,user_014,GIBLBANK,,,explorer.exe,36850,services.exe,,SRV-DC-02,,False,,
5140,EVT-KXASOG7Y2N,2025-01-12 15:27:37.642,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_002,GIBLBANK,user_002,GIBLBANK,3,Network,System,9297,,,SRV-PROXY-01,,False,,
4624,EVT-R8M90GNVYG,2025-01-12 17:54:14.066,SRV-APP-02,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-001 to server — lateral movement.,user_009,GIBLBANK,user_009,GIBLBANK,3,Network,net.exe,15908,,192.168.1.12,SRV-APP-02,,False,,
4625,EVT-HDZ0RAAYQ7,2025-01-12 21:10:49.870,SRV-APP-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_034,GIBLBANK,user_034,GIBLBANK,3,Network,,24543,,45.33.32.156,SRV-APP-01,Wrong password,True,,
4625,EVT-YZV4JR373X,2025-01-12 21:10:52.870,SWIFT-GW-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,,44448,,45.33.32.156,SWIFT-GW-01,Wrong password,True,,
4625,EVT-0DQOJMUBD1,2025-01-12 21:10:55.870,SRV-APP-02,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_012,GIBLBANK,user_012,GIBLBANK,3,Network,,56958,,45.33.32.156,SRV-APP-02,Wrong password,True,,
4625,EVT-KQB6KFVXZN,2025-01-12 21:10:58.870,SRV-DC-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_027,GIBLBANK,user_027,GIBLBANK,3,Network,,58004,,45.33.32.156,SRV-DC-01,Wrong password,True,,
4625,EVT-C9WKFXVKS2,2025-01-12 21:11:01.870,SRV-DC-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_024,GIBLBANK,user_024,GIBLBANK,3,Network,,47884,,45.33.32.156,SRV-DC-01,Wrong password,True,,
4625,EVT-6P7MCYZ51B,2025-01-12 21:11:04.870,SRV-FILE-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_008,GIBLBANK,user_008,GIBLBANK,3,Network,,15639,,45.33.32.156,SRV-FILE-01,Wrong password,True,,
4625,EVT-RPNQINJV7G,2025-01-12 21:11:07.870,SRV-PROXY-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,,28236,,45.33.32.156,SRV-PROXY-01,Wrong password,True,,
4625,EVT-V0TCKC70MV,2025-01-12 21:11:10.870,SRV-APP-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_037,GIBLBANK,user_037,GIBLBANK,3,Network,,46398,,45.33.32.156,SRV-APP-01,Wrong password,True,,
4624,EVT-G2C2350534,2025-01-12 21:11:19.870,SRV-FILE-01,GIBLBANK,Successful logon,Successful logon after brute force sequence.,user_039,GIBLBANK,user_039,GIBLBANK,3,Network,,25489,,45.33.32.156,SRV-FILE-01,,False,,
4624,EVT-0OKMSAYJCE,2025-01-13 09:07:55.005,WS-KTM-017,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_005,GIBLBANK,user_005,GIBLBANK,2,Interactive,,18123,,,WS-KTM-017,,False,,
4740,EVT-MP76YO60F0,2025-01-13 10:16:18.604,WS-BTW-002,GIBLBANK,Account locked out,Account user_021 was locked after repeated failures.,user_021,GIBLBANK,user_021,GIBLBANK,,,,7788,,203.0.113.55,WS-BTW-002,Account locked,False,,
4688,EVT-CNF225AA35,2025-01-13 10:51:38.740,WS-KTM-007,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,user_016,GIBLBANK,user_016,GIBLBANK,,,powershell.exe,40865,winword.exe,,WS-KTM-007,,False,,
4648,EVT-QJ4PZC5YPO,2025-01-13 12:36:29.247,SRV-SQL-01,GIBLBANK,Explicit credential use,Explicit credentials used: user_009 used credentials for admin_01.,user_009,GIBLBANK,admin_01,GIBLBANK,3,Network,,13896,,10.10.1.5,SRV-SQL-01,,False,,
4624,EVT-IETX7P6A7B,2025-01-13 16:43:06.850,SRV-FILE-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_034,GIBLBANK,user_034,GIBLBANK,10,RemoteInteractive,,39093,,192.168.1.25,SRV-FILE-01,,False,,
4688,EVT-7D72O201U6,2025-01-14 08:20:25.916,WS-KTM-004,GIBLBANK,Process created,A new process has been created: explorer.exe,user_015,GIBLBANK,user_015,GIBLBANK,,,explorer.exe,19250,services.exe,,WS-KTM-004,,False,,
4624,EVT-BNN3PHG2O1,2025-01-14 08:58:34.980,SWIFT-GW-02,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,32650,,,SWIFT-GW-02,,False,,
4672,EVT-DK4YM68V10,2025-01-14 10:21:10.509,SRV-SQL-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,29783,,,SRV-SQL-02,,False,,
4624,EVT-6OQJ6G6CDD,2025-01-14 11:59:47.453,WS-KTM-012,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_022,GIBLBANK,user_022,GIBLBANK,3,Network,,27568,,192.168.1.46,WS-KTM-012,,False,,
5140,EVT-80PZY037GB,2025-01-14 12:37:12.764,SRV-DC-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,user_004,GIBLBANK,user_004,GIBLBANK,3,Network,System,37653,,,SRV-DC-02,,False,,
5140,EVT-SZXI5N6DBX,2025-01-14 12:40:05.587,SRV-APP-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_013,GIBLBANK,user_013,GIBLBANK,3,Network,System,10674,,,SRV-APP-01,,False,,
4688,EVT-9BU4UZ2Z0K,2025-01-14 12:55:41.294,WS-KTM-013,GIBLBANK,Process created,A new process has been created: outlook.exe,user_016,GIBLBANK,user_016,GIBLBANK,,,outlook.exe,6194,explorer.exe,,WS-KTM-013,,False,,
4688,EVT-UMMTVDN4P0,2025-01-14 14:21:06.411,WS-KTM-014,GIBLBANK,Process created,A new process has been created: outlook.exe,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,,,outlook.exe,22175,svchost.exe,,WS-KTM-014,,False,,
4688,EVT-FJEP9SVUUE,2025-01-14 14:36:58.685,ATM-PKR-002,GIBLBANK,Process created,A new process has been created: explorer.exe,user_039,GIBLBANK,user_039,GIBLBANK,,,explorer.exe,38167,services.exe,,ATM-PKR-002,,False,,
4624,EVT-XAZ8J2P7RN,2025-01-14 15:44:16.202,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_014,GIBLBANK,user_014,GIBLBANK,2,Interactive,,54639,,,WS-KTM-008,,False,,
4624,EVT-XUFJHY7096,2025-01-14 16:30:12.076,SRV-SQL-02,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-004 to server — lateral movement.,user_022,GIBLBANK,user_022,GIBLBANK,3,Network,net.exe,64327,,192.168.1.44,SRV-SQL-02,,False,,
4672,EVT-3A1M9X9OWK,2025-01-14 17:01:19.675,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,40276,,,SRV-DC-02,,False,,
4624,EVT-24AF8QMQHZ,2025-01-14 17:52:43.491,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_012,GIBLBANK,user_012,GIBLBANK,2,Interactive,,40774,,,SRV-DC-02,,False,,
4698,EVT-INHKIXXX1G,2025-01-14 20:05:43.126,ATM-KTM-004,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,,,taskschd.msc,17078,,,ATM-KTM-004,,False,,
4624,EVT-G9YS31JOYK,2025-01-15 09:45:14.504,WS-PKR-006,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_005,GIBLBANK,user_005,GIBLBANK,10,RemoteInteractive,,48374,,192.168.1.13,WS-PKR-006,,False,,
4624,EVT-QAXMVW0NHJ,2025-01-15 10:36:17.258,WS-BTW-005,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,21227,,,WS-BTW-005,,False,,
4624,EVT-PKVCM2CD1W,2025-01-15 15:38:06.109,WS-KTM-004,GIBLBANK,Successful logon,Service account logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,5,Service,,59892,,,WS-KTM-004,,False,,
4688,EVT-WBGY0LZS3M,2025-01-15 17:06:38.864,WS-KTM-010,GIBLBANK,Process created,A new process has been created: outlook.exe,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,,,outlook.exe,48253,svchost.exe,,WS-KTM-010,,False,,
4624,EVT-9OR1ATI2HU,2025-01-15 17:11:19.476,SWIFT-GW-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,10,RemoteInteractive,,42878,,10.30.1.2,SWIFT-GW-02,,False,,
5140,EVT-2FIB7AKKSQ,2025-01-15 18:38:25.405,SRV-APP-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_019,GIBLBANK,user_019,GIBLBANK,3,Network,System,20081,,,SRV-APP-02,,False,,
4688,EVT-MEILNB0CIK,2025-01-16 08:20:38.903,SRV-APP-01,GIBLBANK,Process created,A new process has been created: notepad.exe,user_001,GIBLBANK,user_001,GIBLBANK,,,notepad.exe,12517,svchost.exe,,SRV-APP-01,,False,,
4688,EVT-25TG5JTV75,2025-01-16 09:08:12.476,ATM-PKR-002,GIBLBANK,Process created,A new process has been created: outlook.exe,user_024,GIBLBANK,user_024,GIBLBANK,,,outlook.exe,34388,services.exe,,ATM-PKR-002,,False,,
5140,EVT-YDRO6XT8OI,2025-01-16 09:25:09.511,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,System,36100,,,SRV-PROXY-01,,False,,
4624,EVT-LKWLQ3TNPP,2025-01-16 10:32:31.654,WS-KTM-010,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,,52383,,192.168.1.22,WS-KTM-010,,False,,
4672,EVT-VO9F188NV6,2025-01-16 11:00:55.496,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,admin_01,GIBLBANK,admin_01,GIBLBANK,3,Network,,45422,,,SRV-DC-02,,False,,
4624,EVT-BTQ82327AQ,2025-01-16 12:45:42.982,ATM-PKR-002,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,11085,,,ATM-PKR-002,,False,,
4688,EVT-XCTURZ5MTI,2025-01-16 13:31:07.948,SRV-APP-01,GIBLBANK,Process created,A new process has been created: explorer.exe,user_011,GIBLBANK,user_011,GIBLBANK,,,explorer.exe,21844,explorer.exe,,SRV-APP-01,,False,,
4698,EVT-XZPR6H2U8V,2025-01-16 13:39:27.938,WS-KTM-002,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,taskschd.msc,61135,,,WS-KTM-002,,False,,
4625,EVT-OMEMTO2VDS,2025-01-16 14:36:26.222,WS-KTM-017,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,swift_op2,GIBLBANK,swift_op2,GIBLBANK,3,Network,,16288,,192.168.1.10,WS-KTM-017,Wrong password,False,,
4624,EVT-ZY46V57HLS,2025-01-17 08:08:39.710,SRV-APP-02,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-007 to server — lateral movement.,user_036,GIBLBANK,user_036,GIBLBANK,3,Network,net.exe,47175,,192.168.1.46,SRV-APP-02,,False,,
4624,EVT-ZQL0H5QQJV,2025-01-17 09:16:37.803,SRV-FILE-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_039,GIBLBANK,user_039,GIBLBANK,3,Network,,40767,,10.10.1.14,SRV-FILE-01,,False,,
4624,EVT-3A7C1R0BUR,2025-01-17 10:38:31.493,WS-BTW-001,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,16421,,,WS-BTW-001,,False,,
4624,EVT-S1TTG57A4M,2025-01-17 13:05:41.807,SRV-DC-02,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,12203,,,SRV-DC-02,,False,,
4624,EVT-5TSG5GQVAU,2025-01-17 14:21:29.351,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_032,GIBLBANK,user_032,GIBLBANK,3,Network,,12622,,192.168.1.28,SRV-DC-02,,False,,
4624,EVT-OGJH7G160W,2025-01-17 14:26:10.440,WS-KTM-013,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,32703,,,WS-KTM-013,,False,,
4672,EVT-8NVN439ENG,2025-01-17 15:43:18.443,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,3,Network,,1013,,,SRV-DC-02,,False,,
4688,EVT-6VZCR9RV3B,2025-01-17 17:33:00.210,ATM-KTM-003,GIBLBANK,Process created,A new process has been created: explorer.exe,user_011,GIBLBANK,user_011,GIBLBANK,,,explorer.exe,51675,svchost.exe,,ATM-KTM-003,,False,,
4688,EVT-N3VQ0BCUC6,2025-01-18 05:33:03.625,WS-PKR-001,GIBLBANK,Process created,A new process has been created: chrome.exe,user_001,GIBLBANK,user_001,GIBLBANK,,,chrome.exe,2688,svchost.exe,,WS-PKR-001,,False,,
5140,EVT-NZVTOF3BHG,2025-01-18 08:48:23.938,SRV-APP-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,System,50086,,,SRV-APP-01,,False,,
4624,EVT-2BQGFQW856,2025-01-18 08:57:01.665,WS-KTM-019,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_014,GIBLBANK,user_014,GIBLBANK,2,Interactive,,37520,,,WS-KTM-019,,False,,
4624,EVT-18L15XP894,2025-01-18 09:18:54.853,ATM-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_026,GIBLBANK,user_026,GIBLBANK,10,RemoteInteractive,,21163,,10.10.1.7,ATM-PKR-003,,False,,
4624,EVT-1AW77OXTKR,2025-01-18 09:29:24.709,SRV-APP-02,GIBLBANK,Successful logon,Network logon from workstation WS-BTW-004 to server — lateral movement.,user_019,GIBLBANK,user_019,GIBLBANK,3,Network,net.exe,61594,,192.168.1.33,SRV-APP-02,,False,,
4625,EVT-JR00FG5BUN,2025-01-18 09:51:08.028,SWIFT-GW-01,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,45377,,192.168.1.23,SWIFT-GW-01,Wrong password,False,,
4625,EVT-JR00FG5BUN,2025-01-18 09:51:08.028,SWIFT-GW-01,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,45377,,192.168.1.23,SWIFT-GW-01,Wrong password,False,,
4625,EVT-HXJ9S0U9D8,2025-01-18 12:34:03.288,WS-PKR-004,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_015,GIBLBANK,user_015,GIBLBANK,3,Network,,43511,,192.168.1.33,WS-PKR-004,Wrong password,False,,
4624,EVT-5T2WF559AN,2025-01-18 13:23:56.658,WS-BTW-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,swift_op1,GIBLBANK,swift_op1,GIBLBANK,10,RemoteInteractive,,52460,,192.168.1.42,WS-BTW-003,,False,,
4698,EVT-GUB6XJJERE,2025-01-18 13:44:47.462,WS-KTM-017,GIBLBANK,Scheduled task created,A scheduled task was created.,admin_01,GIBLBANK,admin_01,GIBLBANK,,,taskschd.msc,50994,,,WS-KTM-017,,False,,
4624,EVT-C5U7906NW8,2025-01-18 16:30:31.391,WS-BTW-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_027,GIBLBANK,user_027,GIBLBANK,3,Network,,7457,,10.10.1.5,WS-BTW-004,,False,,
4688,EVT-R1GX1DOC5H,2025-01-18 17:38:59.869,WS-KTM-012,GIBLBANK,Process created,A new process has been created: chrome.exe,swift_op1,GIBLBANK,swift_op1,GIBLBANK,,,chrome.exe,41143,svchost.exe,,WS-KTM-012,,False,,
4625,EVT-010YXSD5UY,2025-01-19 08:17:57.090,WS-BTW-005,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,11240,,192.168.1.23,WS-BTW-005,Unknown user,False,,
5140,EVT-CBISC01QAS,2025-01-19 10:05:46.862,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_026,GIBLBANK,user_026,GIBLBANK,3,Network,System,20701,,,SRV-SQL-02,,False,,
4624,EVT-L4CUYMU4QB,2025-01-19 10:21:37.748,WS-PKR-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,swift_op1,GIBLBANK,swift_op1,GIBLBANK,3,Network,,6645,,192.168.1.38,WS-PKR-001,,False,,
4688,EVT-5L9JPA21E5,2025-01-19 11:02:55.897,WS-PKR-001,GIBLBANK,Process created,A new process has been created: chrome.exe,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,,,chrome.exe,18370,explorer.exe,,WS-PKR-001,,False,,
4688,EVT-MT2MD8W1SA,2025-01-19 14:55:54.543,WS-KTM-017,GIBLBANK,Process created,A new process has been created: svchost.exe,user_017,GIBLBANK,user_017,GIBLBANK,,,svchost.exe,11326,services.exe,,WS-KTM-017,,False,,
4698,EVT-GH1DQ11998,2025-01-19 22:48:57.418,ATM-PKR-003,GIBLBANK,Scheduled task created,A scheduled task was created.,admin_01,GIBLBANK,admin_01,GIBLBANK,,,taskschd.msc,20887,,,ATM-PKR-003,,False,,
5140,EVT-C5MWBWACJ2,2025-01-20 08:04:29.348,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,user_017,GIBLBANK,user_017,GIBLBANK,3,Network,System,62884,,,SRV-SQL-02,,False,,
4624,EVT-S66SZSP271,2025-01-20 08:36:25.860,WS-PKR-006,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_030,GIBLBANK,user_030,GIBLBANK,2,Interactive,,13392,,,WS-PKR-006,,False,,
4740,EVT-J8CFA09WOK,2025-01-20 11:07:47.555,WS-BTW-005,GIBLBANK,Account locked out,Account user_005 was locked after repeated failures.,user_005,GIBLBANK,user_005,GIBLBANK,,,,56762,,203.0.113.55,WS-BTW-005,Account locked,False,,
4624,EVT-03W2MROP2B,2025-01-20 12:08:21.662,SRV-DC-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_035,GIBLBANK,user_035,GIBLBANK,3,Network,,45861,,10.30.1.2,SRV-DC-01,,False,,
5140,EVT-14CQE4LOHH,2025-01-20 12:20:05.666,SRV-APP-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_025,GIBLBANK,user_025,GIBLBANK,3,Network,System,4213,,,SRV-APP-02,,False,,
5140,EVT-0ESPVXWAYJ,2025-01-20 16:33:45.342,SRV-APP-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,user_018,GIBLBANK,user_018,GIBLBANK,3,Network,System,46476,,,SRV-APP-02,,False,,
4624,EVT-ZFFMOZ2ND4,2025-01-20 17:57:05.083,SWIFT-GW-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_014,GIBLBANK,user_014,GIBLBANK,3,Network,,34365,,192.168.1.12,SWIFT-GW-01,,False,,
4688,EVT-0D08UT5SRJ,2025-01-21 00:29:22.576,WS-KTM-004,GIBLBANK,Process created,LSASS memory access — potential credential dumping.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,lsass.exe,8760,powershell.exe,,WS-KTM-004,,True,LSASS_DUMP,T1003.001
4625,EVT-322UNZVZ8A,2025-01-21 05:28:37.661,SRV-SQL-02,GIBLBANK,Failed logon,Brute force attempt from 91.195.240.117.,user_030,GIBLBANK,user_030,GIBLBANK,3,Network,,8720,,91.195.240.117,SRV-SQL-02,Wrong password,True,,
4672,EVT-5E110TVS5I,2025-01-21 07:03:07.998,SRV-SQL-02,GIBLBANK,Special privileges assigned,Unexpected special privileges assigned to non-admin account.,admin_01,GIBLBANK,admin_01,GIBLBANK,3,Network,,47459,,,SRV-SQL-02,,True,PRIV_ESCALATION,T1068
4624,EVT-PAOCEWANTR,2025-01-21 08:02:39.427,WS-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_034,GIBLBANK,user_034,GIBLBANK,10,RemoteInteractive,,705,,192.168.1.19,WS-KTM-005,,False,,
4688,EVT-K3LQEXRSQ9,2025-01-21 08:07:13.490,WS-PKR-005,GIBLBANK,Process created,A new process has been created: explorer.exe,user_014,GIBLBANK,user_014,GIBLBANK,,,explorer.exe,61086,svchost.exe,,WS-PKR-005,,False,,
